ACCOUNT_ID,CUSTOMER_ID,ACCOUNT_TYPE,ACCOUNT_BALANCE,JOINT_ACCOUNT_HOLDER,BANKCARD,ONLINE_ACCESS,CARDNB,RTN
102531,2531,SAV,12752,NO ,YES,YES,3528309518562060,107000327
102532,2532,SAV,20370,YES,YES,NO ,4146664390045450,81904808
102533,2533,SAV,12709,YES,YES,NO ,3530 1113 3330 0000,81000032
102534,2534,SAV,1899,NO ,YES,YES,30411111111111,64000020
102535,2535,SAV,4458.85,YES,NO ,NO ,5580977968891500,31202084
202535,2535,CHK,3648.15,YES,NO ,NO ,38111111111119,63100277
102536,2536,SAV,4081,YES,YES,YES,30310111161029,63100277
102537,2537,SAV,10977,YES,YES,NO ,3400 000000 00009,11200365
102538,2538,SAV,9095,YES,NO ,NO ,6011567891012130,211672531
102539,2539,SAV,3625,YES,YES,YES,5169 7990 9185 4334,113000023
102540,2540,SAV,13134.55,YES,NO ,NO ,30111111161229,51000017
202540,2540,CHK,10746.45,YES,NO ,NO ,30310111161029,71214579
102541,2541,SAV,922,NO ,YES,NO ,,41001039
102542,2542,SAV,55850,YES,NO ,NO ,6011567891012130,63100277
102543,2543,SAV,-119,YES,NO ,NO ,5169-7990-9185-4334,53000196
102544,2544,SAV,5381,NO ,YES,YES,5423111111111110,51000017
102545,2545,SAV,12778.7,YES,NO ,NO ,5383908528354960,52001633
202545,2545,CHK,10455.3,YES,NO ,NO ,5383908528354960,307070267
102546,2546,SAV,2788,YES,YES,YES,5169-7990-9185-4334,124000737
102547,2547,SAV,1763,YES,YES,YES,36111111111111,307070267
102548,2548,SAV,60394,YES,YES,YES,30310111161029,51000017
102635,2635,SAV,16357.55,YES,NO ,NO ,,11000138
202635,2635,CHK,13383.45,YES,NO ,NO ,30210111161229,71214579
102636,2636,SAV,12599,YES,YES,YES,5169-7990-9185-4334,101100045
102637,2637,SAV,14103,YES,YES,YES,30510011111111,125000024
102638,2638,SAV,-2854,NO ,YES,NO ,4146-6643-9004-5458,111000025
102639,2639,SAV,3360,YES,YES,YES,,31202084
102640,2640,SAV,39239.2,YES,NO ,NO ,5169-7990-9185-4334,11000138
202640,2640,CHK,32104.8,YES,NO ,NO ,5423111111111110,107000327
102641,2641,SAV,-28,YES,YES,NO ,30310111161029,81000032
102642,2642,SAV,20376,YES,YES,YES,,123002011
102643,2643,CHK,3202,YES,YES,YES,5383908528354960,51000017
102644,2644,LN ,60421,YES,NO ,YES,4024007121595480,123103716
102645,2645,CHK,13044.9,YES,NO ,NO ,36111111111111,323070380
202645,2645,SAV,10673.1,YES,NO ,NO ,,122400724
102646,2646,SAV,2513,YES,NO ,NO ,4024007121595480,211672531
102647,2647,SAV,24482,YES,YES,YES,5285696282092970,41001039
102648,2648,SAV,24955,YES,YES,YES,4024 0071 2159 5481,61000052
102649,2649,SAV,23430,YES,NO ,NO ,30011111111119,53000196
102650,2650,SAV,2354,NO ,YES,YES,3400 000000 00009,41001039
202650,2650,CHK,1926,NO ,YES,YES,4146664390045450,71214579
102651,2651,CHK,13797,YES,NO ,NO ,,123002011
102652,2652,LN ,7304,YES,NO ,NO ,30510011111111,11200365
102653,2653,CHK,38773,NO ,NO ,NO ,,121000358
102654,2654,CHK,122676,YES,YES,YES,3400 000000 00009,101000035
102655,2655,CHK,20773.5,YES,NO ,NO ,5285696282092970,113000023
202655,2655,SAV,16996.5,YES,NO ,NO ,3530 1113 3330 0000,53000196
102656,2656,LN ,66621,YES,YES,YES,,81904808
102657,2657,CHK,32724,NO ,YES,NO ,5169-7990-9185-4334,41001039
102658,2658,SAV,3028,YES,NO ,NO ,3528-3095-1856-2063,71214579
102659,2659,SAV,1947,YES,YES,NO ,30411111111111,123002011
102660,2660,SAV,3077.8,NO ,YES,NO ,,11200365
202660,2660,CHK,2518.2,NO ,YES,NO ,5169799091854330,11000138
102661,2661,CHK,31293,YES,YES,NO ,3530 1113 3330 0000,31202084
102662,2662,CHK,375077,YES,YES,NO ,3400 000000 00009,21000322
102663,2663,CHK,5458,YES,YES,NO ,30210111161229,51000017
102664,2664,LN ,12765,YES,YES,NO ,5462522444922680,307070267
102665,2665,SAV,4523.2,YES,YES,NO ,3530 1113 3330 0000,81000032
202665,2665,CHK,3700.8,YES,YES,NO ,4024 0071 2159 5481,71214579
102666,2666,SAV,11079,YES,YES,YES,30210111161229,71000505
102667,2667,SAV,90441,YES,NO ,NO ,30210111161229,124101555
102668,2668,LN ,-2645,NO ,YES,YES,30411111111111,125000024
102669,2669,CHK,-1001,YES,NO ,NO ,,51000017
102670,2670,CHK,2315.5,YES,YES,NO ,3528309518562060,73000176
202670,2670,SAV,1894.5,YES,YES,NO ,30011111111119,124000737
102671,2671,CHK,1898,NO ,YES,NO ,30011111111119,121000358
102672,2672,SAV,-63,YES,YES,NO ,30111111161229,51000017
102673,2673,SAV,5194,YES,YES,YES,5520111111111120,71214579
102674,2674,SAV,6658,YES,YES,YES,3530 1113 3330 0000,31202084
102675,2675,SAV,-623.7,NO ,YES,NO ,3530 1113 3330 0000,121000358
202675,2675,CHK,-510.3,NO ,YES,NO ,36111111111111,31202084
102676,2676,SAV,4905,YES,YES,NO ,30011111111119,121000358
102677,2677,SAV,-9929,YES,YES,NO ,5169-7990-9185-4334,51000017
102678,2678,SAV,5533,YES,NO ,NO ,3530 1113 3330 0000,11500010
102679,2679,CHK,1383,NO ,YES,YES,,53000196
102680,2680,LN ,304,YES,NO ,YES,5169-7990-9185-4334,71103619
102681,2681,CHK,9616,YES,YES,NO ,5169 7990 9185 4334,63000047
102682,2682,CHK,7477,YES,NO ,YES,4024 0071 2159 5481,123103716
102683,2683,CHK,29331,YES,YES,NO ,4146664390045450,26009593
102684,2684,LN ,5628,YES,YES,NO ,,125000574
102685,2685,SAV,-21509.95,YES,YES,NO ,5423111111111110,123002011
202685,2685,CHK,-17599.05,YES,YES,NO ,4146 6643 9004 5458,61000052
102686,2686,SAV,13883,YES,YES,YES,4146 6643 9004 5458,11200608
102687,2687,CHK,51114,YES,YES,NO ,30210111161229,73000176
102688,2688,LN ,4601,YES,NO ,NO ,5520111111111120,103000017
102689,2689,CHK,3630,YES,YES,NO ,6011567891012130,73000176
102690,2690,CHK,-1595,YES,YES,NO ,5169 7990 9185 4334,21200339
202690,2690,SAV,-1305,YES,YES,NO ,5285696282092970,73000176
102691,2691,SAV,88463,YES,YES,NO ,3400-000000-00009,123103716
102692,2692,SAV,19728,YES,NO ,NO ,213130951856200,41001039
102693,2693,SAV,10072,YES,YES,YES,3530 1113 3330 0000,11500010
102694,2694,CHK,11672,NO ,YES,NO ,30510011111111,51000017
102695,2695,CHK,5814.05,YES,YES,NO ,36111111111111,121000358
202695,2695,SAV,4756.95,YES,YES,NO ,30011111111119,122400724
102696,2696,LN ,70430,YES,NO ,NO ,4146-6643-9004-5458,122400724
102697,2697,SAV,-1473,YES,YES,NO ,,21000322
102613,2613,SAV,2641,YES,YES,NO ,30011111111119,52001633
102614,2614,SAV,39722,YES,YES,NO ,5169 7990 9185 4334,101000035
102615,2615,CHK,2188.45,YES,YES,NO ,340000000000009,124000737
202615,2615,SAV,1790.55,YES,YES,NO ,3400 000000 00009,103000017
102616,2616,LN ,2115,YES,NO ,NO ,4146-6643-9004-5458,21000322
102617,2617,CHK,7305,YES,NO ,NO ,3400 000000 00009,26009593
102618,2618,CHK,63148,NO ,YES,YES,5169799091854330,122101706
102619,2619,CHK,-2038,YES,YES,NO ,4146664390045450,82000073
102620,2620,LN ,673,NO ,YES,NO ,5383908528354960,11900571
102621,2621,CHK,4009,YES,YES,NO ,213130951856200,61000052
102622,2622,CHK,30047,YES,YES,NO ,4146664390045450,31202084
102623,2623,SAV,37825,YES,YES,NO ,5462522444922680,54001204
102624,2624,SAV,18837,YES,NO ,NO ,4146-6643-9004-5458,121000358
102625,2625,SAV,2031.7,YES,YES,YES,3400 000000 00009,51000017
202625,2625,CHK,1662.3,YES,YES,YES,4146-6643-9004-5458,125200879
102626,2626,CHK,2527,YES,NO ,YES,6011567891012130,121000358
102627,2627,CHK,790,YES,YES,NO ,5383908528354960,61000052
102628,2628,LN ,9077,YES,YES,NO ,30411111111111,11400495
102629,2629,CHK,6030,YES,YES,NO ,30011111111119,61000052
102630,2630,CHK,6340.95,NO ,YES,NO ,5423111111111110,101000035
202630,2630,SAV,5188.05,NO ,YES,NO ,3400 000000 00009,101100045
102631,2631,CHK,9844,YES,YES,NO ,5423111111111110,82000073
102632,2632,SAV,6923,YES,YES,YES,5169 7990 9185 4334,113000023
102633,2633,SAV,-7646,NO ,NO ,NO ,213130951856200,125000574
102634,2634,SAV,92888,YES,NO ,NO ,30111111161229,111000025
102719,2719,CHK,6846,YES,YES,YES,5169-7990-9185-4334,73000176
102720,2720,LN ,6455,YES,NO ,NO ,5383908528354960,51000017
102721,2721,CHK,14206,NO ,YES,YES,4146664390045450,125000574
102722,2722,CHK,8768,YES,YES,NO ,4024 0071 2159 5481,81000032
102723,2723,CHK,12115,NO ,YES,NO ,4146664390045450,54001204
102724,2724,LN ,9178,YES,NO ,NO ,30011111111119,64000020
102725,2725,SAV,-2791.8,YES,YES,YES,30210111161229,123103716
202725,2725,CHK,-2284.2,YES,YES,YES,5285696282092970,124101555
102726,2726,SAV,2814,NO ,YES,NO ,5169799091854330,123103716
102727,2727,SAV,6310,YES,YES,YES,3528-3095-1856-2063,101000035
102728,2728,LN ,896,YES,YES,YES,4146-6643-9004-5458,63000047
102729,2729,CHK,224,YES,NO ,NO ,4146664390045450,101000035
102730,2730,CHK,3386.35,NO ,YES,YES,378282246310005,107000327
202730,2730,SAV,2770.65,NO ,YES,YES,,123002011
102731,2731,CHK,10783,YES,YES,NO ,30510011111111,121000358
102732,2732,SAV,6662,YES,YES,NO ,36111111111111,307070267
102733,2733,SAV,2958,YES,YES,NO ,30111111161229,122101706
102734,2734,SAV,3440,YES,YES,NO ,340000000000009,124101555
102735,2735,CHK,2186.25,YES,NO ,NO ,5169 7990 9185 4334,61000052
202735,2735,SAV,1788.75,YES,NO ,NO ,3400 000000 00009,71103619
102736,2736,LN ,13937,YES,YES,YES,3400-000000-00009,81904808
102737,2737,CHK,5439,YES,YES,NO ,213130951856200,101100045
102738,2738,CHK,-1095,NO ,YES,YES,5383908528354960,53000196
102739,2739,CHK,14564,YES,YES,NO ,4146 6643 9004 5458,71000505
102740,2740,LN ,58034,YES,YES,YES,,71214579
102741,2741,CHK,37246,YES,YES,NO ,213130951856200,125000574
102742,2742,CHK,3089,YES,NO ,NO ,30310111161029,11200608
102743,2743,CHK,1401,YES,YES,NO ,378282246310005,123103716
102744,2744,LN ,4505,YES,YES,YES,38111111111119,307070267
102745,2745,CHK,15426.4,YES,YES,YES,3400-000000-00009,71000505
202745,2745,SAV,12621.6,YES,YES,YES,,11200608
102746,2746,SAV,15641,NO ,YES,NO ,3528-3095-1856-2063,11200365
102747,2747,SAV,3159,YES,NO ,NO ,4024 0071 2159 5481,123103716
102748,2748,SAV,24760,YES,YES,YES,5580977968891500,21000322
102749,2749,CHK,54143,YES,NO ,YES,3528-3095-1856-2063,71000505
102750,2750,CHK,2662,YES,YES,NO ,4024 0071 2159 5481,73000176
202750,2750,SAV,2178,YES,YES,NO ,30011111111119,54001204
102751,2751,CHK,-1296,YES,YES,NO ,5423111111111110,63100277
102752,2752,LN ,32267,YES,NO ,NO ,6520224090045450,51000017
102753,2753,CHK,20366,YES,YES,YES,4024007121595480,53000196
102754,2754,CHK,585,YES,NO ,NO ,3400-000000-00009,53904483
102755,2755,CHK,11306.35,YES,YES,NO ,378282246310005,111000025
202755,2755,SAV,9250.65,YES,YES,NO ,6220264390045750,31202084
102756,2756,SAV,12512,NO ,YES,YES,30210111161229,41001039
102757,2757,SAV,52255,YES,YES,NO ,3528309518562060,211672531
102758,2758,SAV,-983,YES,NO ,NO ,3530 1113 3330 0000,21200339
102759,2759,SAV,5684,YES,NO ,YES,36111111111111,51000017
102760,2760,SAV,2482.15,YES,NO ,NO ,4146664390045450,111000025
202760,2760,CHK,2030.85,YES,NO ,NO ,5520111111111120,124101555
102761,2761,SAV,5986,YES,NO ,YES,,81000032
102762,2762,SAV,-3994,YES,YES,YES,,11400495
102763,2763,CHK,-4261,YES,NO ,YES,30411111111111,101100045
102764,2764,LN ,-13231,YES,YES,YES,30310111161029,123103716
102765,2765,CHK,4285.05,YES,NO ,NO ,5580977968891500,81000032
202765,2765,SAV,3505.95,YES,NO ,NO ,30510011111111,11200608
102766,2766,CHK,5853,YES,YES,YES,38111111111119,81904808
102767,2767,SAV,1999,YES,YES,YES,5169-7990-9185-4334,125000574
102768,2768,SAV,26636,NO ,NO ,NO ,5169799091854330,53000196
102769,2769,SAV,1990,NO ,YES,YES,,73000176
102770,2770,CHK,39833.2,YES,YES,YES,6520224090045450,21300077
202770,2770,SAV,32590.8,YES,YES,YES,5520111111111120,122400724
102771,2771,CHK,-2337,NO ,YES,NO ,,323070380
102772,2772,LN ,22868,YES,YES,NO ,5383908528354960,26009593
102773,2773,CHK,24052,YES,YES,NO ,5169-7990-9185-4334,211672531
102774,2774,CHK,6924,YES,YES,YES,4146 6643 9004 5458,71000505
102775,2775,CHK,15620.55,YES,YES,NO ,5383908528354960,61000052
202775,2775,SAV,12780.45,YES,YES,NO ,5383908528354960,26009593
102776,2776,LN ,10039,YES,YES,YES,3400 000000 00009,63100277
102777,2777,CHK,180631,YES,YES,NO ,,52001633
102778,2778,CHK,5993,YES,YES,NO ,30310111161029,31202084
102779,2779,CHK,3764,YES,YES,NO ,6220264390045750,11200365
102780,2780,LN ,-3380,YES,YES,YES,4024 0071 2159 5481,307070267
102781,2781,CHK,73764,YES,NO ,YES,180030951856201,31202084
102782,2782,CHK,30077,YES,NO ,NO ,5462522444922680,211672531
102783,2783,CHK,2008,YES,YES,NO ,6011567891012130,71103619
102698,2698,SAV,6846,NO ,YES,YES,6520224090045450,71103619
102699,2699,SAV,5409,NO ,YES,YES,213130951856200,54001204
102700,2700,SAV,11402.6,YES,YES,YES,30510011111111,124101555
202700,2700,CHK,9329.4,YES,YES,YES,,71214579
102701,2701,SAV,4961,YES,NO ,NO ,4024007121595480,11200608
102702,2702,SAV,9069,YES,YES,NO ,5169 7990 9185 4334,123002011
102703,2703,CHK,43709,YES,NO ,NO ,3528309518562060,53000196
102704,2704,LN ,7567,NO ,YES,YES,6520224090045450,123103716
102705,2705,CHK,2420.55,YES,YES,YES,180030951856201,53904483
202705,2705,SAV,1980.45,YES,YES,YES,5383908528354960,21200339
102706,2706,CHK,19319,YES,NO ,NO ,30411111111111,41001039
102707,2707,CHK,47361,YES,YES,YES,3530 1113 3330 0000,63000047
102708,2708,LN ,1498,YES,YES,YES,5423111111111110,113000023
102709,2709,CHK,5508,YES,YES,YES,,103000017
102710,2710,CHK,2140.6,YES,YES,NO ,4146664390045450,11200608
202710,2710,SAV,1751.4,YES,YES,NO ,30111111161229,71214579
102711,2711,CHK,98977,NO ,YES,YES,36111111111111,81904808
102712,2712,LN ,941,YES,YES,NO ,3400-000000-00009,101000035
102713,2713,CHK,1393,YES,YES,NO ,,11000138
102714,2714,CHK,9761,YES,YES,NO ,3400 000000 00009,63100277
102715,2715,CHK,15846.6,YES,YES,NO ,4024007121595480,103000017
202715,2715,SAV,12965.4,YES,YES,NO ,5423111111111110,123002011
102716,2716,LN ,5880,YES,YES,NO ,,11200365
102717,2717,CHK,44306,YES,YES,NO ,3528-3095-1856-2063,307070267
102718,2718,CHK,16781,YES,NO ,NO ,,101100045
202805,2805,CHK,-4252.95,YES,NO ,YES,5169799091854330,125200879
102806,2806,SAV,5910,YES,YES,YES,36111111111111,26009593
102807,2807,CHK,16040,YES,YES,NO ,3400 000000 00009,11400495
102808,2808,LN ,7891,YES,YES,YES,5520111111111120,124000737
102809,2809,CHK,10669,YES,YES,YES,30411111111111,11900571
102810,2810,CHK,-1027.4,YES,NO ,NO ,6520224090045450,125000574
202810,2810,SAV,-840.6,YES,NO ,NO ,5580977968891500,41001039
102811,2811,CHK,-1278,YES,NO ,NO ,30411111111111,71214579
102812,2812,LN ,7683,YES,YES,YES,,53000196
102813,2813,CHK,3506,YES,YES,NO ,6220264390045750,11500010
102814,2814,CHK,6682,NO ,YES,NO ,,71214579
102815,2815,CHK,6283.2,YES,YES,YES,3528-3095-1856-2063,81000032
202815,2815,SAV,5140.8,YES,YES,YES,5462522444922680,124101555
102816,2816,LN ,4712,NO ,YES,NO ,3528309518562060,61000052
102817,2817,CHK,18326,NO ,YES,NO ,5423111111111110,31202084
102818,2818,SAV,11207,YES,NO ,NO ,36111111111111,21000322
102819,2819,SAV,-1636,NO ,YES,YES,6520224090045450,63000047
102820,2820,SAV,8908.9,YES,NO ,NO ,3530 1113 3330 0000,107000327
202820,2820,CHK,7289.1,YES,NO ,NO ,30011111111119,211672531
102821,2821,SAV,2315,YES,YES,NO ,4024007121595480,11200365
102822,2822,SAV,9600,NO ,YES,YES,4024007121595480,123103716
102823,2823,SAV,1732,YES,YES,NO ,30111111161229,51000017
102824,2824,SAV,1292,YES,NO ,NO ,5169799091854330,71214579
102825,2825,SAV,5041.85,YES,NO ,NO ,5580977968891500,122400724
202825,2825,CHK,4125.15,YES,NO ,NO ,6520224090045450,71000505
102826,2826,SAV,21096,YES,YES,NO ,,124000737
102827,2827,SAV,1717,YES,NO ,YES,3400 000000 00009,21000322
102828,2828,SAV,4951,YES,YES,YES,30510011111111,21200339
102829,2829,SAV,2003,NO ,YES,YES,180030951856201,82000073
102830,2830,SAV,-183.15,YES,YES,YES,,211672531
202830,2830,CHK,-149.85,YES,YES,YES,5383908528354960,73000176
102831,2831,SAV,7482,YES,YES,YES,3530 1113 3330 0000,53000196
102832,2832,SAV,2421,YES,YES,NO ,5423111111111110,54001204
102833,2833,SAV,118045,YES,NO ,YES,,11400495
102834,2834,SAV,2446787,NO ,NO ,YES,5383908528354960,51000017
102835,2835,SAV,6547.75,NO ,YES,NO ,4024 0071 2159 5481,64000020
202835,2835,CHK,5357.25,NO ,YES,NO ,5462522444922680,113000023
102836,2836,SAV,38521,YES,YES,NO ,6220264390045750,52001633
102837,2837,SAV,1823,YES,YES,YES,30510011111111,71214579
102838,2838,SAV,886,YES,NO ,NO ,30210111161229,21000322
102839,2839,SAV,15967,YES,YES,YES,3528309518562060,111000025
102840,2840,SAV,-1973.95,YES,YES,NO ,6220264390045750,81000032
202840,2840,CHK,-1615.05,YES,YES,NO ,30310111161029,107000327
102841,2841,CHK,142531,YES,YES,NO ,6220264390045750,101100045
102842,2842,CHK,18415,YES,NO ,NO ,4146 6643 9004 5458,31202084
102843,2843,CHK,27765,YES,YES,NO ,4024 0071 2159 5481,52001633
102844,2844,SAV,1067,NO ,YES,NO ,30111111161229,63100277
102845,2845,SAV,3953.4,YES,YES,NO ,5169 7990 9185 4334,71214579
202845,2845,CHK,3234.6,YES,YES,NO ,4024-0071-2159-5481,125200879
102846,2846,SAV,12823,YES,YES,YES,213130951856200,21200339
102847,2847,SAV,2711,YES,YES,YES,30411111111111,21200339
102848,2848,LN ,7851,YES,YES,NO ,4024007121595480,51000017
102849,2849,CHK,3844,YES,NO ,NO ,38111111111119,101000035
102850,2850,CHK,2072.4,YES,NO ,NO ,38111111111119,53000196
202850,2850,SAV,1695.6,YES,NO ,NO ,5580977968891500,125000574
102851,2851,SAV,9262,YES,NO ,NO ,5383908528354960,124101555
102852,2852,SAV,38512,YES,YES,NO ,213130951856200,71000505
102853,2853,SAV,18,YES,YES,NO ,4146 6643 9004 5458,63100277
102854,2854,SAV,15196,YES,YES,YES,5169-7990-9185-4334,111000025
102855,2855,SAV,3958.9,YES,NO ,NO ,340000000000009,61000052
202855,2855,CHK,3239.1,YES,NO ,NO ,6011567891012130,63100277
102856,2856,SAV,9239,YES,YES,NO ,4146664390045450,111000025
102857,2857,SAV,27322,NO ,YES,NO ,5169-7990-9185-4334,21300077
102858,2858,SAV,65037,YES,NO ,NO ,3400-000000-00009,122101706
102859,2859,CHK,-29047,YES,YES,NO ,3530 1113 3330 0000,122400724
102860,2860,LN ,8252,YES,NO ,NO ,38111111111119,122101706
102861,2861,CHK,6487,YES,YES,YES,6220264390045750,101100045
102862,2862,CHK,132492,YES,NO ,YES,3400-000000-00009,21000322
102863,2863,CHK,4264,YES,YES,YES,5383908528354960,323070380
102864,2864,LN ,127,NO ,YES,YES,3400-000000-00009,81904808
102865,2865,CHK,4739.9,NO ,YES,YES,4146664390045450,122101706
202865,2865,SAV,3878.1,NO ,YES,YES,3400 000000 00009,111000025
102866,2866,CHK,2929,YES,YES,YES,3400 000000 00009,121000358
102867,2867,CHK,11807,YES,NO ,YES,5383908528354960,63000047
102868,2868,LN ,23746,YES,YES,YES,180030951856201,101100045
102784,2784,SAV,16635,YES,YES,NO ,6520224090045450,11400495
102785,2785,SAV,664.95,YES,YES,YES,,123002011
202785,2785,CHK,544.05,YES,YES,YES,4024 0071 2159 5481,107000327
102786,2786,SAV,3499,YES,YES,YES,30210111161229,51000017
102787,2787,SAV,4160,YES,YES,NO ,,51000017
102788,2788,SAV,7637,YES,YES,YES,4146-6643-9004-5458,323070380
102789,2789,SAV,20568,YES,YES,NO ,5169-7990-9185-4334,53904483
102790,2790,SAV,26844.4,YES,YES,NO ,30310111161029,124101555
202790,2790,CHK,21963.6,YES,YES,NO ,3528309518562060,51000017
102791,2791,CHK,32516,YES,NO ,NO ,213130951856200,26009593
102792,2792,LN ,14255,YES,YES,NO ,5423111111111110,123103716
102793,2793,CHK,5359,YES,NO ,NO ,5462522444922680,113000023
102794,2794,SAV,7908,YES,YES,NO ,30111111161229,101000035
102795,2795,SAV,-127.6,NO ,YES,YES,4146 6643 9004 5458,41001039
202795,2795,CHK,-104.4,NO ,YES,YES,38111111111119,125000574
102796,2796,SAV,4158,YES,YES,NO ,6011567891012130,121000358
102797,2797,SAV,11932,YES,YES,NO ,3400-000000-00009,31202084
102798,2798,SAV,10533,YES,YES,NO ,4024007121595480,51000017
102799,2799,CHK,2091,YES,NO ,NO ,213130951856200,211672531
102800,2800,LN ,9009,YES,YES,YES,5423111111111110,211672531
102801,2801,CHK,5532,YES,YES,NO ,4146-6643-9004-5458,111000025
102802,2802,CHK,10424,YES,YES,NO ,36111111111111,31202084
102803,2803,SAV,4582,YES,YES,NO ,,71000505
102804,2804,SAV,3991,YES,YES,YES,30510011111111,121000358
102805,2805,SAV,-5198.05,YES,NO ,YES,6011567891012130,64000020
202890,2890,CHK,5075.55,YES,YES,NO ,3400-000000-00009,122101706
102891,2891,CHK,11415,YES,YES,NO ,6011567891012130,125000574
102892,2892,LN ,10934,YES,YES,YES,180030951856201,11200365
102893,2893,CHK,-948,YES,YES,NO ,5580977968891500,122400724
102894,2894,CHK,1040,YES,YES,NO ,3528309518562060,124000737
102895,2895,CHK,552.2,YES,NO ,YES,5285696282092970,125000574
202895,2895,SAV,451.8,YES,NO ,YES,6220264390045750,52001633
102896,2896,LN ,6561,YES,YES,YES,3530 1113 3330 0000,124101555
102897,2897,CHK,21957,YES,YES,NO ,5285696282092970,31202084
102898,2898,CHK,1087,YES,NO ,YES,38111111111119,11000138
102899,2899,CHK,3890,YES,YES,YES,4024-0071-2159-5481,53904483
102900,2900,LN ,12483,YES,NO ,NO ,6011567891012130,21000322
102901,2901,CHK,3936,YES,YES,YES,5169799091854330,121000358
102902,2902,CHK,10801,YES,NO ,NO ,36111111111111,82000073
102903,2903,CHK,16713,YES,YES,NO ,6520224090045450,125000024
102904,2904,LN ,91435,YES,YES,NO ,36111111111111,52001633
102905,2905,CHK,10954.9,YES,YES,NO ,3530 1113 3330 0000,81904808
100457,457,SAV,251,NO ,YES,NO ,38111111111119,71214579
100458,458,SAV,284,YES,NO ,NO ,30111111161229,11200365
100459,459,SAV,451,NO ,NO ,NO ,5285696282092970,21000322
100460,460,SAV,335.5,YES,NO ,NO ,,71214579
200460,460,CHK,274.5,YES,NO ,NO ,378282246310005,123103716
100461,461,SAV,61065,YES,NO ,NO ,38111111111119,123103716
100462,462,SAV,378,NO ,NO ,NO ,30310111161029,53000196
100463,463,SAV,33697,YES,NO ,NO ,3528309518562060,123103716
100464,464,SAV,8153,NO ,NO ,NO ,5520111111111120,71214579
100465,465,SAV,7233.05,NO ,NO ,NO ,30411111111111,71000505
200465,465,CHK,5917.95,NO ,NO ,NO ,5462522444922680,41001039
100466,466,SAV,-4294,NO ,NO ,NO ,,51000017
100467,467,SAV,-1115,NO ,YES,NO ,3528-3095-1856-2063,11400495
100468,468,SAV,-905,NO ,NO ,YES,180030951856201,307070267
100469,469,SAV,2310,NO ,NO ,YES,30411111111111,63100277
100470,470,CHK,1472.9,NO ,NO ,NO ,4024007121595480,71214579
200470,470,SAV,1205.1,NO ,NO ,NO ,213130951856200,11900571
100471,471,CHK,15861,YES,NO ,NO ,30310111161029,71103619
100472,472,LN ,461002,YES,NO ,NO ,180030951856201,123103716
100473,473,SAV,6939,YES,NO ,NO ,3530 1113 3330 0000,71103619
100474,474,SAV,0,NO ,NO ,NO ,180030951856201,63100277
100475,475,CHK,0,NO ,NO ,NO ,3530 1113 3330 0000,113000023
200475,475,SAV,0,NO ,NO ,NO ,4146664390045450,11500010
